steam_appid,name,type,initial_price,release_date,score,recommendation,windows,mac,linux,header_image
310700,Super Win the Game,game,7.99,2014-10-01 00:00:00,,362.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/310700/header.jpg?t=1478022653
310850,Onikira - Demon Killer,game,13.99,2015-08-27 00:00:00,,288.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/310850/header.jpg?t=1447362465
310890,Breach & Clear: Deadline Rebirth (2016),game,9.99,2015-07-20 00:00:00,,707.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/310890/header.jpg?t=1505118697
310950,Street Fighter V,game,39.99,2016-02-15 00:00:00,74.0,10519.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/310950/header.jpg?t=1507220756
310970,Legions of Ashworld,game,4.99,2014-07-04 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/310970/header.jpg?t=1447362471
311010,The Way,game,14.99,2016-05-20 00:00:00,67.0,422.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/311010/header.jpg?t=1497949204
311170,Moonlight Minions,game,0.99,2014-10-22 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/311170/header.jpg?t=1447362496
311290,SpellForce 3,game,49.99,2016-10-10 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/311290/header.jpg?t=1503052727
311340,METAL GEAR SOLID V: GROUND ZEROES,game,19.99,2014-12-18 00:00:00,80.0,8482.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/311340/header.jpg?t=1468531761
311680,Flower Shop: Winter In Fairbrook,game,14.99,2014-07-31 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/311680/header.jpg?t=1447362522
311770,LEGO® Pirates of the Caribbean: The Video Game,game,19.99,2014-10-06 00:00:00,,360.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/311770/header.jpg?t=1488844000
311850,Zombie Solitaire,game,6.99,2014-07-03 00:00:00,,101.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/311850/header.jpg?t=1498739582
311870,Super Trench Attack!,game,4.99,2014-07-24 00:00:00,,882.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/311870/header.jpg?t=1478099080
312010,Bird Assassin,game,1.99,2014-08-27 00:00:00,,320.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/312010/header.jpg?t=1447362548
312050,Red Johnson's Chronicles - 1+2 - Steam Special Edition,game,9.99,2014-09-05 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/312050/header.jpg?t=1478599468
312200,Chasm,game,,2015-05-28 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/312200/header.jpg?t=1472147622
312220,Tales of Adventure 2,game,9.99,2014-07-14 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/312220/header.jpg?t=1447362556
312240,SEAL Team 12,game,2.99,2015-03-18 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/312240/header.jpg?t=1447362557
312560,Xanadu Next,game,19.99,2016-11-03 00:00:00,78.0,144.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/312560/header.jpg?t=1497291721
312610,METAL SLUG X,game,7.99,2014-10-02 00:00:00,,1284.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/312610/header.jpg?t=1483596696
312630,OTTTD,game,7.99,2014-08-06 00:00:00,,210.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/312630/header.jpg?t=1497593361
312650,Battlezone,game,39.99,2017-05-11 00:00:00,,117.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/312650/header.jpg?t=1495617978
312790,Agarest: Generations of War 2,game,19.99,2015-02-19 00:00:00,,174.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/312790/header.jpg?t=1447362596
312840,Fahrenheit: Indigo Prophecy Remastered,game,9.99,2015-01-28 00:00:00,,1873.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/312840/header.jpg?t=1497359097
313010,Cities XXL,game,9.99,2015-02-05 00:00:00,47.0,1673.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/313010/header.jpg?t=1488273979
313190,Pacific Liberation Force,game,4.99,2014-09-16 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/313190/header.jpg?t=1447362625
313200,The Abbey,game,19.99,2014-07-15 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/313200/header.jpg?t=1447362626
313630,The Solus Project,game,19.99,2016-06-07 00:00:00,68.0,1882.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/313630/header.jpg?t=1480876448
313650,Time Mysteries 2: The Ancient Spectres,game,9.99,2014-07-31 00:00:00,,346.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/313650/header.jpg?t=1460373151
313660,Alea Jacta Est,game,24.99,2014-11-04 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/313660/header.jpg?t=1478078258
314070,Super Mega Baseball: Extra Innings,game,19.99,2015-08-21 00:00:00,,570.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/314070/header.jpg?t=1497299344
314200,Bionic Heart,game,9.99,2014-08-13 00:00:00,,104.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/314200/header.jpg?t=1447362707
314220,Bombing Bastards,game,9.99,2014-12-04 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/314220/header.jpg?t=1447362709
314280,The Forgotten Ones,game,0.0,2014-07-17 00:00:00,,1378.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/314280/header.jpg?t=1497739277
314300,CubeZ,game,7.99,2014-12-01 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/314300/header.jpg?t=1447362714
314320,GamersGoMakers,game,9.99,2014-08-08 00:00:00,,392.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/314320/header.jpg?t=1447362716
314340,Chess 2: The Sequel,game,5.99,2014-08-19 00:00:00,62.0,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/314340/header.jpg?t=1447362715
314470,Heroes of a Broken Land,game,14.99,2014-08-07 00:00:00,,117.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/314470/header.jpg?t=1447362722
314500,Pixeluvo,game,34.99,2014-08-14 00:00:00,,125.0,1,0.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/314500/header.jpg?t=1460560670
314520,Euro Fishing,game,19.99,2015-11-02 00:00:00,,1176.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/314520/header.jpg?t=1504603642
314540,Paper Monsters Recut,game,7.99,2014-10-23 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/314540/header.jpg?t=1447362730
314590,room13,game,7.99,2017-01-13 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/314590/header.jpg?t=1484603967
314660,Oddworld: New 'n' Tasty,game,19.99,2015-02-25 00:00:00,87.0,1779.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/314660/header.jpg?t=1461091073
314810,Randal's Monday,game,44.99,2014-11-12 00:00:00,57.0,596.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/314810/header.jpg?t=1478168147
314980,Supreme Ruler Ultimate,game,19.99,2014-10-17 00:00:00,,402.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/314980/header.jpg?t=1504204125
315080,Foresight,game,4.99,2014-11-28 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/315080/header.jpg?t=1498243633
315320,Skilltree Saga,game,9.99,2014-12-04 00:00:00,,141.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/315320/header.jpg?t=1478537442
315340,A.R.E.S. Extinction Agenda EX,game,9.99,2014-10-03 00:00:00,,127.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/315340/header.jpg?t=1448639170
315460,Dig or Die,game,9.99,2015-03-04 00:00:00,,2376.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/315460/header.jpg?t=1503429752
315650,Deep Under the Sky,game,9.99,2014-08-22 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/315650/header.jpg?t=1447362820
315840,Catacomb Kids,game,15.99,2015-02-20 00:00:00,,364.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/315840/header.jpg?t=1506375844
315850,Amazing Princess Sarah,game,4.99,2014-08-18 00:00:00,,183.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/315850/header.jpg?t=1478047659
316010,Magic Duels,game,0.0,2015-07-29 00:00:00,,22197.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/316010/header.jpg?t=1495215976
316030,Disney Alice in Wonderland,game,19.99,2014-10-06 00:00:00,63.0,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/316030/header.jpg?t=1479333559
316480,Shadow Puppeteer,game,14.99,2014-09-29 00:00:00,57.0,111.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/316480/header.jpg?t=1497804867
316610,A Good Snowman Is Hard To Build,game,9.99,2015-02-25 00:00:00,,136.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/316610/header.jpg?t=1461190903
316630,Character Creator - Graphics Pack,game,5.99,2014-08-22 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/316630/header.jpg?t=1478108382
316750,Tetris® Ultimate,game,14.99,2015-12-10 00:00:00,,234.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/316750/header.jpg?t=1450226803
316840,The Sacred Tears TRUE,game,9.99,2014-09-25 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/316840/header.jpg?t=1447362957
316890,Calvino Noir,game,6.99,2015-08-27 00:00:00,55.0,250.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/316890/header.jpg?t=1479290341
316930,Kings of Kung Fu,game,9.99,2015-06-25 00:00:00,,524.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/316930/header.jpg?t=1447362978
317020,Pajama Sam: Games to Play on Any Day,game,4.99,2014-10-23 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/317020/header.jpg?t=1468268787
317040,The Original Strife: Veteran Edition,game,9.99,2014-12-12 00:00:00,,279.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/317040/header.jpg?t=1466791165
317060,Attractio,game,19.99,2016-01-18 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/317060/header.jpg?t=1453313682
317250,Airscape - The Fall of Gravity,game,4.99,2015-08-11 00:00:00,,1967.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/317250/header.jpg?t=1492970769
317510,Beyond Gravity,game,1.99,2014-09-23 00:00:00,,878.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/317510/header.jpg?t=1447363054
317610,Prophour23,game,9.99,2014-10-22 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/317610/header.jpg?t=1447363063
317720,Tiestru,game,9.99,2014-08-20 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/317720/header.jpg?t=1447363073
317730,REVERSE SIDE,game,13.99,2015-07-30 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/317730/header.jpg?t=1472799533
317820,Guild of Dungeoneering,game,14.99,2015-07-14 00:00:00,72.0,1066.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/317820/header.jpg?t=1497039879
317840,Dokuro,game,9.99,2014-12-08 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/317840/header.jpg?t=1447363091
317970,Dusk 12,game,3.99,2014-08-22 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/317970/header.jpg?t=1505981190
318090,DICETINY: The Lord of the Dice,game,,2016-07-21 00:00:00,,184.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/318090/header.jpg?t=1469778717
318130,Doom & Destiny,game,9.99,2015-03-18 00:00:00,,1258.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/318130/header.jpg?t=1498463841
318480,Burnstar,game,4.99,2015-03-18 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/318480/header.jpg?t=1447363174
318530,Wings of Vi,game,14.99,2014-11-28 00:00:00,,899.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/318530/header.jpg?t=1447363183
318650,SunAge: Battle for Elysium,game,14.99,2014-12-15 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/318650/header.jpg?t=1447363188
318660,Moorhuhn / Crazy Chicken Tales,game,2.99,2014-09-30 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/318660/header.jpg?t=1498121138
319050,Chaos Reborn,game,9.99,2015-10-26 00:00:00,85.0,838.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/319050/header.jpg?t=1479983781
319140,Xeodrifter™,game,9.99,2014-12-11 00:00:00,,450.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/319140/header.jpg?t=1505118408
319230,Gold Rush! Anniversary,game,12.99,2014-11-07 00:00:00,,115.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/319230/header.jpg?t=1449573558
319280,Yatagarasu Attack on Cataclysm,game,14.99,2015-07-07 00:00:00,,240.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/319280/header.jpg?t=1447363276
319400,Disney Winnie the Pooh,game,5.99,2014-10-06 00:00:00,,124.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/319400/header.jpg?t=1488261255
319410,Duck Dynasty®,game,39.99,2014-10-14 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/319410/header.jpg?t=1447363289
319480,Odallus: The Dark Call,game,9.99,2015-07-15 00:00:00,80.0,637.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/319480/header.jpg?t=1448679559
319510,Five Nights at Freddy's,game,4.99,2014-08-19 00:00:00,78.0,17253.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/319510/header.jpg?t=1447363301
319740,There Came an Echo,game,14.99,2015-02-24 00:00:00,58.0,308.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/319740/header.jpg?t=1478078195
319910,Trine 3: The Artifacts of Power,game,21.99,2015-08-20 00:00:00,,4309.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/319910/header.jpg?t=1447363337
320090,This Starry Midnight We Make,game,9.99,2015-06-01 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/320090/header.jpg?t=1447363354
320110,Train Town,game,2.99,2014-08-26 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/320110/header.jpg?t=1447363354
320150,Deadlings: Rotten Edition,game,3.99,2014-11-11 00:00:00,,267.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/320150/header.jpg?t=1447363358
320300,Car Mechanic Simulator 2015,game,19.99,2015-04-23 00:00:00,68.0,6507.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/320300/header.jpg?t=1501852653
320760,Tokyo School Life,game,14.99,2015-02-12 00:00:00,,582.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/320760/header.jpg?t=1479957091
321260,Wickland,game,0.99,2015-02-06 00:00:00,,784.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/321260/header.jpg?t=1447363474
321350,Fairspace,game,8.99,2015-10-21 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/321350/header.jpg?t=1478077031
321370,Sign Motion,game,9.99,2014-10-24 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/321370/header.jpg?t=1456301905
321410,Command: Modern Air / Naval Operations WOTY,game,79.99,2014-09-26 00:00:00,,344.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/321410/header.jpg?t=1504793197
321610,Demonlisher,game,4.99,2014-09-16 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/321610/header.jpg?t=1447363496
321800,Icewind Dale: Enhanced Edition,game,19.99,2014-10-30 00:00:00,80.0,515.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/321800/header.jpg?t=1501877894
321840,Rising Angels: Reborn,game,0.0,2014-09-12 00:00:00,,576.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/321840/header.jpg?t=1478564974
321980,Hardland,game,14.99,2014-10-23 00:00:00,,290.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/321980/header.jpg?t=1486246218
322210,"Guns, Gore & Cannoli",game,9.99,2015-04-30 00:00:00,74.0,1071.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/322210/header.jpg?t=1506518396
322440,Red Goddess: Inner World,game,9.99,2015-08-31 00:00:00,53.0,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/322440/header.jpg?t=1447363581
322580,Dungeon Lurk II - Leona,game,9.99,2014-10-27 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/322580/header.jpg?t=1447363599
322780,Worlds Adrift,game,34.99,2017-05-24 00:00:00,,1109.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/322780/header.jpg?t=1507311734
322900,"War, the Game",game,6.99,2015-01-12 00:00:00,65.0,358.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/322900/header.jpg?t=1447363616
322920,theHunter: Primal,game,9.99,2015-03-31 00:00:00,49.0,3646.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/322920/header.jpg?t=1461073389
323270,Jane Angel: Templar Mystery,game,4.99,2014-09-17 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/323270/header.jpg?t=1447363650
323370,TERA,game,0.0,2015-05-05 00:00:00,77.0,12134.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/323370/header.jpg?t=1505879201
323430,Crow,game,9.99,2014-10-06 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/323430/header.jpg?t=1447363672
323580,Jotun: Valhalla Edition,game,14.99,2015-09-29 00:00:00,79.0,4504.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/323580/header.jpg?t=1505845018
323610,911: First Responders®,game,4.99,2014-09-25 00:00:00,,717.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/323610/header.jpg?t=1447363693
323630,Ubinota,game,7.99,2015-03-04 00:00:00,,174.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/323630/header.jpg?t=1447363695
323900,March of War: FaceOff - M,game,,2015-07-16 00:00:00,,451.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/323900/header.jpg?t=1459360109
324160,CLANNAD,game,49.99,2015-11-23 00:00:00,83.0,1277.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/324160/header.jpg?t=1490892397
324360,TOTM,game,7.99,2015-02-03 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/324360/header.jpg?t=1447363761
324470,SinaRun,game,2.99,2015-10-26 00:00:00,,163.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/324470/header.jpg?t=1484567784
324510,Boundless,game,34.99,2014-11-13 00:00:00,,603.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/324510/header.jpg?t=1500889422
324680,Impossible Creatures Steam Edition,game,9.99,2015-11-11 00:00:00,72.0,560.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/324680/header.jpg?t=1498652726
324740,The Warlock of Firetop Mountain,game,19.99,2016-08-30 00:00:00,70.0,195.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/324740/header.jpg?t=1501279964
324760,Monster Truck Destruction,game,4.99,2015-07-10 00:00:00,,261.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/324760/header.jpg?t=1447363786
325110,Save the Furries,game,6.99,2014-10-10 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/325110/header.jpg?t=1480606553
325300,BEARZERKERS,game,12.99,2015-10-23 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/325300/header.jpg?t=1498099744
325320,Mythos: The Beginning - Director's Cut,game,5.99,2014-10-27 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/325320/header.jpg?t=1505981959
325330,Muvee Reveal 11,game,79.99,2015-04-10 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/325330/header.jpg?t=1447363841
325600,Sword Coast Legends,game,14.99,2015-10-19 00:00:00,61.0,3090.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/325600/header.jpg?t=1463590776
325880,Crystal Catacombs,game,7.99,2015-01-15 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/325880/header.jpg?t=1447363908
325930,Viking Squad,game,14.99,2016-10-04 00:00:00,,147.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/325930/header.jpg?t=1481656034
326120,Horizon Shift,game,4.99,2015-05-29 00:00:00,,238.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/326120/header.jpg?t=1469129956
326180,Sinister City,game,0.99,2014-10-20 00:00:00,,1365.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/326180/header.jpg?t=1482755609
326230,Smugglers 5: Invasion,game,9.99,2014-10-16 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/326230/header.jpg?t=1447363959
326410,Windward,game,9.99,2015-05-12 00:00:00,61.0,2377.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/326410/header.jpg?t=1447363978
326590,Cinemaware Anthology: 1986-1991,game,9.99,2014-11-14 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/326590/header.jpg?t=1447363995
327090,Out of Reach,game,14.99,2015-06-08 00:00:00,,1951.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/327090/header.jpg?t=1505924774
327150,Deadstone,game,7.99,2014-11-12 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/327150/header.jpg?t=1507213750
327220,Anna's Quest,game,19.99,2015-07-02 00:00:00,74.0,545.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/327220/header.jpg?t=1478163991
327400,Sid Meier's Colonization (Classic),game,6.99,2014-10-09 00:00:00,,228.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/327400/header.jpg?t=1486754310
327440,Hail to the King: Deathbat,game,5.99,2014-10-30 00:00:00,,170.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/327440/header.jpg?t=1447364091
327520,Traverser,game,14.99,2015-07-09 00:00:00,61.0,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/327520/header.jpg?t=1471030748
327560,Near Death,game,14.99,2016-08-02 00:00:00,70.0,337.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/327560/header.jpg?t=1491230918
327910,7th Legion,game,6.99,2014-10-23 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/327910/header.jpg?t=1466811939
327920,BloodNet,game,6.99,2014-10-17 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/327920/header.jpg?t=1466812378
327930,Darklands,game,6.99,2014-10-17 00:00:00,,102.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/327930/header.jpg?t=1466812242
327950,Sword of the Samurai,game,6.99,2014-10-17 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/327950/header.jpg?t=1468248324
